type,content,mentions,mention_roles,attachments,embeds,timestamp,edited_timestamp,flags,components,id,channel_id,author,pinned,mention_everyone,tts,message_reference,position,referenced_message,sticker_items,reactions
19,/e wake up,"[{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:15.178000+00:00,,0,[],1354277491270881401,1139080656266203147,"{'id': '1275440964915171350', 'username': 'sillie.billie', 'avatar': 'e5acc8f6dd05d44bdf6bf9127796daf1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '⌞𝕐𝕌𝕋𝔸 𝕆𝕂𝕂𝕆𝕋𝕊𝕌⌟ (real)', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'Tips on how to wake up', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:02.997000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277440180060230', 'channel_id': '1139080656266203147', 'author': {'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,Just dont,"[{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:14.719000+00:00,,0,[],1354277489345822811,1139080656266203147,"{'id': '485514133836660746', 'username': 'sxcaramouche', 'avatar': '041da3ff68327d2959211f78bcaa08fa', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'Sxcara', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'Tips on how to wake up', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:02.997000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277440180060230', 'channel_id': '1139080656266203147', 'author': {'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,oh mb,"[{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:13.794000+00:00,2025-03-26T02:15:24.195000+00:00,0,[],1354277485465829428,1139080656266203147,"{'id': '1219539879478824972', 'username': 'ryvatz', 'avatar': '7f88cc7fd31bb752a7a9d16a4c39b1e4', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'offu', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277412619157565', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'Um no ew… I like fictional men not irl they gross', 'mentions': [{'id': '1219539879478824972', 'username': 'ryvatz', 'avatar': '7f88cc7fd31bb752a7a9d16a4c39b1e4', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'offu', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:14:56.426000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277412619157565', 'channel_id': '1139080656266203147', 'author': {'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277212496334888', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Wake up,"[{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:08.707000+00:00,,0,[],1354277464129409086,1139080656266203147,"{'id': '859465115899527178', 'username': 'happyy_meal', 'avatar': 'bb3ced757efac83ad0243f70822334f5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Happy Meal', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'Tips on how to wake up', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:02.997000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277440180060230', 'channel_id': '1139080656266203147', 'author': {'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,"if you're gonna do this shit at least be funny . you're not even funny and annoying, you're just annoying",[],[],[],[],2025-03-26T02:15:04.502000+00:00,,0,[],1354277446492618762,1139080656266203147,"{'id': '614283142508838924', 'username': 'ardiewardy', 'avatar': 'd7923bd1d87b64929ae6fd4d1fe81cf6', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'ardie', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277177859903528', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': '@everyone my least favorite minorities\n1. c.ai users', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:14:00.455000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277177859903528', 'channel_id': '1139080656266203147', 'author': {'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
0,Tips on how to wake up,[],[],[],[],2025-03-26T02:15:02.997000+00:00,,0,[],1354277440180060230,1139080656266203147,"{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
19,siighs,"[{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:00.682000+00:00,,0,[],1354277430470246641,1139080656266203147,"{'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277177859903528', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': '@everyone my least favorite minorities\n1. c.ai users', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:14:00.455000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277177859903528', 'channel_id': '1139080656266203147', 'author': {'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,Um no ew… I like fictional men not irl they gross,"[{'id': '1219539879478824972', 'username': 'ryvatz', 'avatar': '7f88cc7fd31bb752a7a9d16a4c39b1e4', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'offu', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:14:56.426000+00:00,,0,[],1354277412619157565,1139080656266203147,"{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277212496334888', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'you’re a fujoshi aren’t you supposed to be attracted to gay people or something', 'mentions': [{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:14:08.713000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277212496334888', 'channel_id': '1139080656266203147', 'author': {'id': '1219539879478824972', 'username': 'ryvatz', 'avatar': '7f88cc7fd31bb752a7a9d16a4c39b1e4', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'offu', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277116887437352', 'guild_id': '1017072750386483332'}, 'position': 0}",,
0,stop sweating on my face,[],[],[],[],2025-03-26T02:14:44.052000+00:00,,0,[],1354277360718970941,1139080656266203147,"{'id': '792193259001610250', 'username': 'vexxben', 'avatar': '7b2b33a4994f111adcf6e97ee0907a6c', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓆩✦𓆪 𓂃 ISRAEL', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
19,you have favourite minorities?.. dude 😭,"[{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:14:41.368000+00:00,,0,[],1354277349461459014,1139080656266203147,"{'id': '1275440964915171350', 'username': 'sillie.billie', 'avatar': 'e5acc8f6dd05d44bdf6bf9127796daf1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '⌞𝕐𝕌𝕋𝔸 𝕆𝕂𝕂𝕆𝕋𝕊𝕌⌟ (real)', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277177859903528', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': '@everyone my least favorite minorities\n1. c.ai users', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:14:00.455000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277177859903528', 'channel_id': '1139080656266203147', 'author': {'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,woah.. you grew.. a little. <:TT_BagCute:1241717903665922058>,"[{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:14:31.225000+00:00,,0,[],1354277306918764595,1139080656266203147,"{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277131965693992', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': '', 'mentions': [{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:13:49.513000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'sticker_items': [{'id': '1353379443946819715', 'name': 'my throne', 'format_type': 1}], 'id': '1354277131965693992', 'channel_id': '1139080656266203147', 'author': {'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276971206410392', 'guild_id': '1017072750386483332'}, 'position': 0}",,
